scope,pitch_type,metric,value,sample_n
overall,,performance_ops,0.6953951890034364,97
overall,,performance_ops,0.7144927536231884,69
overall,,performance_ops,1.3283991228070176,64
overall,,performance_ops,0.7052173913043478,115
overall,,performance_ops,0.9391228240785763,113
overall,,performance_ops,0.9498305084745764,59
overall,,performance_ops,0.7790909090909091,100
overall,,performance_ops,0.8059000130531262,163
overall,,performance_ops,0.8365384615384616,88
overall,,performance_ops,0.7343649258542875,141
overall,,performance_ops,0.6358543417366946,238
overall,,performance_ops,0.6982456140350877,57
overall,,performance_ops,0.6499749373433583,150
overall,,performance_ops,0.9602378656380586,183
overall,,performance_ops,0.7580025608194623,142
overall,,performance_ops,0.6155649320206282,79
overall,,performance_ops,0.8481573352232459,83
overall,,performance_ops,0.8724916387959867,104
overall,,performance_ops,0.8125607476635515,125
overall,,performance_ops,0.9745444428988732,91
overall,,performance_ops,1.3085106382978724,54
overall,,performance_ops,0.882251500310409,266
overall,,performance_ops,0.7998619737750172,276
overall,,performance_ops,0.6017353165522501,304
overall,,performance_ops,0.8754802259887006,177
overall,,performance_ops,0.8086361933308355,157
overall,,performance_ops,0.7671657201858544,149
overall,,performance_ops,0.8533169963241729,197
overall,,performance_ops,1.1472990777338603,138
overall,,performance_ops,0.4879411764705882,150
overall,,performance_ops,0.42620865139949105,131
overall,,performance_ops,0.9138165499422044,191
overall,,performance_ops,0.9464411557434813,86
overall,,performance_ops,0.9360893323829889,69
overall,,performance_ops,0.6022466472030101,379
overall,,performance_ops,0.7263424923041842,196
overall,,performance_ops,0.6298225851872712,134
overall,,performance_ops,0.7155822725129656,101
overall,,performance_ops,0.5967243832194038,179
overall,,performance_ops,0.9827586206896552,58
overall,,performance_ops,0.9917680744452397,154
overall,,performance_ops,0.7195075028857253,138
overall,,performance_ops,1.0114285714285713,75
overall,,performance_ops,1.0808662280701755,64
overall,,performance_ops,0.8223265169292658,157
overall,,performance_ops,0.8293587705352412,51
overall,,performance_ops,0.45115753811405984,77
overall,,performance_ops,0.9368517135507426,117
overall,,performance_ops,0.8866239120476409,74
overall,,performance_ops,0.6284722222222223,108
overall,,performance_ops,0.6260254953931592,139
overall,,performance_ops,0.7297149122807017,128
overall,,performance_ops,0.6456628477905073,364
overall,,performance_ops,1.026374926079243,95
overall,,performance_ops,0.7004589069670422,357
overall,,performance_ops,0.7807404437316225,129
overall,,performance_ops,0.8050420168067227,85
overall,,performance_ops,0.6455242966751918,85
overall,,performance_ops,0.7142857142857142,126
overall,,performance_ops,0.8120567375886525,105
overall,,performance_ops,0.6903495440729484,112
overall,,performance_ops,0.6491228070175439,135
overall,,performance_ops,0.8748643761301989,105
overall,,performance_whip,1.885714285714286,56
overall,,performance_whip,0.9661016949152542,83
overall,,performance_whip,2.1875,165
overall,,performance_whip,2.0,123
overall,,performance_whip,1.8846153846153846,125
overall,,performance_whip,1.4313725490196079,232
overall,,performance_whip,1.1911764705882353,191
overall,,performance_whip,1.0776699029126213,147
overall,,performance_whip,1.2525773195876289,285
overall,,performance_whip,1.6785714285714286,135
overall,,performance_whip,1.293103448275862,89
overall,,performance_whip,1.282758620689655,214
overall,,performance_whip,1.1428571428571428,119
overall,,performance_whip,2.3389830508474576,106
overall,,performance_whip,1.6875,202
overall,,performance_whip,1.6595744680851063,84
overall,,performance_whip,1.4216417910447763,398
overall,,performance_whip,2.0833333333333335,66
overall,,performance_whip,1.4587155963302751,166
overall,,performance_whip,1.2280701754385965,249
overall,,performance_whip,1.2857142857142858,95
overall,,performance_whip,1.3333333333333333,123
overall,,performance_whip,1.2777777777777777,309
overall,,performance_whip,1.5098039215686274,237
overall,,performance_whip,1.7739130434782608,190
overall,,performance_whip,1.75,79
overall,,performance_whip,1.4430379746835444,118
overall,,performance_whip,1.3170731707317074,231
overall,,performance_whip,1.512605042016807,187
overall,,performance_whip,1.2272727272727273,200
overall,,performance_whip,1.6363636363636365,177
overall,,performance_whip,1.5365853658536586,61
overall,,performance_whip,1.6344827586206896,227
overall,,performance_whip,2.5,57
overall,,performance_whip,1.8387096774193548,162
overall,,performance_whip,2.9,59
overall,,performance_whip,2.34,95
overall,,performance_whip,2.2714285714285714,135
overall,,performance_whip,2.1176470588235294,94
overall,,performance_whip,1.6,72
overall,,performance_whip,1.5251396648044693,280
overall,,performance_whip,1.6551724137931036,93
overall,,performance_whip,0.926470588235294,88
overall,,performance_whip,1.471698113207547,81
overall,,performance_whip,1.3106796116504853,147
overall,,performance_whip,1.7399999999999998,162
overall,,performance_whip,1.3824884792626728,331
overall,,performance_whip,1.46218487394958,188
overall,,performance_whip,1.3170731707317074,63
overall,,performance_whip,1.411764705882353,156
overall,,performance_whip,1.443609022556391,195
overall,,performance_whip,1.3416149068322982,240
overall,,performance_whip,1.2580645161290323,307
overall,,performance_whip,0.883177570093458,280
overall,,performance_whip,1.4615384615384615,64
overall,,performance_whip,2.4,146
overall,,performance_whip,2.2758620689655173,54
overall,,performance_whip,0.986013986013986,190
overall,,performance_whip,1.4166666666666667,109
overall,,performance_whip,1.3571428571428572,56
overall,,performance_whip,1.6216216216216215,57
overall,,performance_whip,2.4827586206896552,55
overall,,performance_whip,1.6363636363636365,92
overall,,performance_whip,1.3877551020408163,219
overall,,performance_whip,1.5,66
overall,,performance_whip,3.0,52
overall,,performance_whip,2.75,52
overall,,performance_whip,1.263779527559055,368
overall,,performance_whip,1.9411764705882353,84
overall,,performance_whip,1.4375,146
overall,,performance_whip,1.4482758620689655,174
overall,,performance_whip,1.7288135593220337,90
overall,,performance_whip,1.7088607594936709,124
overall,,performance_whip,1.453125,90
overall,,performance_whip,1.4032258064516128,102
overall,,performance_whip,1.2295081967213115,182
overall,,performance_whip,2.357142857142857,51
overall,,performance_whip,1.3076923076923077,57
overall,,performance_whip,2.543478260869565,91
overall,,performance_whip,1.5576923076923077,229
overall,,performance_whip,1.9124999999999999,136
overall,,performance_whip,1.9799999999999998,88
overall,,performance_whip,1.7934782608695652,301
overall,,performance_whip,1.3548387096774193,138
overall,,performance_whip,1.2514285714285713,257
overall,,performance_whip,1.0869565217391304,97
overall,,performance_whip,2.0,63
overall,,performance_whip,1.3636363636363638,88
overall,,performance_whip,1.6730769230769231,86
overall,,performance_whip,1.5,95
overall,,performance_whip,1.4589041095890412,215
overall,,performance_whip,1.3846153846153846,58
overall,,performance_whip,1.313953488372093,376
overall,,performance_whip,2.3454545454545457,99
overall,,performance_whip,1.2336448598130842,163
overall,,performance_whip,1.1228070175438596,229
overall,,performance_whip,1.0526315789473684,87
overall,,performance_whip,0.9583333333333334,95
overall,,performance_whip,1.4545454545454546,52
overall,,performance_whip,1.021276595744681,249
overall,,performance_whip,1.8695652173913044,121
overall,,performance_whip,1.4464285714285714,86
overall,,performance_whip,1.7448979591836735,162
overall,,performance_whip,3.0,66
overall,,performance_whip,1.8333333333333333,61
overall,,performance_whip,1.87012987012987,131
overall,,performance_whip,1.4090909090909092,96
overall,,performance_whip,2.581395348837209,84
overall,,performance_whip,2.238095238095238,112
overall,,performance_whip,1.7704918032786887,212
overall,,performance_whip,1.9054054054054053,123
overall,,performance_whip,1.4299065420560748,159
overall,,performance_whip,1.6265060240963856,136
overall,,performance_whip,2.2222222222222223,52
overall,,performance_whip,1.6666666666666667,96
overall,,performance_whip,1.3295454545454546,132
overall,,performance_whip,1.2947368421052632,154
overall,,performance_whip,1.3541666666666667,228
overall,,performance_whip,1.5454545454545454,104
overall,,performance_whip,1.71875,157
overall,,performance_whip,3.0,86
overall,,performance_whip,1.2573529411764706,196
overall,,performance_whip,1.5,78
overall,,performance_whip,1.6666666666666667,102
overall,,performance_whip,1.8358208955223883,111
overall,,performance_whip,1.5849056603773584,91
overall,,performance_whip,1.3469387755102042,72
overall,,performance_whip,2.0377358490566038,189
overall,,performance_whip,1.7586206896551724,285
overall,,performance_whip,1.401015228426396,296
overall,,performance_whip,1.5529411764705883,137
overall,,performance_whip,1.3877551020408163,238
overall,,performance_whip,1.6704545454545454,142
overall,,performance_whip,1.541095890410959,227
overall,,performance_whip,1.2,100
overall,,performance_whip,1.40625,53
overall,,performance_whip,1.4558823529411764,202
overall,,performance_whip,2.0625,58
overall,,performance_whip,1.4605263157894737,342
overall,,performance_whip,1.4285714285714286,161
overall,,performance_whip,1.6981132075471697,85
overall,,performance_whip,3.5999999999999996,59
overall,,performance_whip,2.76,53
overall,,performance_whip,2.7777777777777777,56
overall,,performance_whip,1.76,123
overall,,performance_whip,1.7307692307692308,85
overall,,performance_whip,1.808219178082192,118
overall,,performance_whip,1.896551724137931,150
overall,,performance_whip,1.3829787234042554,214
overall,,performance_whip,1.9846153846153844,115
overall,,performance_whip,1.2619047619047619,184
overall,,performance_whip,2.0204081632653064,83
overall,,performance_whip,1.8433734939759034,138
overall,,performance_whip,1.7692307692307692,64
overall,,performance_whip,2.8235294117647056,69
overall,,performance_whip,1.4090909090909092,102
overall,,performance_whip,1.7191011235955056,150
overall,,performance_whip,1.5319148936170213,71
overall,,performance_whip,2.4347826086956523,134
overall,,performance_whip,3.3333333333333335,57
overall,,performance_whip,1.0458715596330275,153
overall,,performance_whip,1.875,51
overall,,performance_whip,1.4769230769230768,98
overall,,performance_whip,1.3333333333333333,65
overall,,performance_whip,1.608695652173913,112
overall,,performance_whip,1.8510638297872342,71
overall,,performance_whip,2.3793103448275863,55
overall,,performance_whip,2.215909090909091,154
overall,,performance_whip,0.9574468085106383,124
overall,,performance_whip,1.3548387096774193,93
overall,,performance_whip,1.3285714285714285,304
overall,,performance_whip,3.9677419354838706,77
overall,,performance_whip,1.744186046511628,69
overall,,performance_whip,1.744186046511628,68
overall,,performance_whip,1.4855769230769231,322
overall,,performance_whip,2.8181818181818183,69
overall,,performance_whip,0.7297297297297297,52
overall,,performance_whip,2.4,82
overall,,performance_whip,1.4697986577181208,225
overall,,performance_whip,1.2244897959183674,147
overall,,performance_whip,1.3636363636363635,51
overall,,performance_whip,1.8333333333333333,183
overall,,performance_whip,1.242603550295858,259
overall,,performance_whip,1.96875,57
overall,,performance_whip,1.9787234042553192,79
overall,,performance_whip,1.7288135593220337,96
overall,,performance_whip,2.1176470588235294,90
overall,,performance_whip,2.735294117647059,127
overall,,performance_whip,1.5576923076923077,85
overall,,performance_whip,2.152173913043478,82
overall,,performance_whip,1.18562874251497,236
overall,,performance_whip,1.6153846153846154,148
overall,,performance_whip,2.1333333333333333,78
overall,,performance_whip,1.828125,106
overall,,performance_whip,1.3571428571428572,128
overall,,performance_whip,4.384615384615385,68
overall,,performance_whip,1.6329113924050633,127
overall,,performance_whip,1.3428571428571427,154
overall,,performance_whip,1.5849056603773586,248
overall,,performance_whip,1.8571428571428572,74
overall,,performance_whip,1.6046511627906976,205
overall,,performance_whip,1.8320610687022902,212
overall,,performance_whip,1.2692307692307694,295
overall,,performance_whip,2.019230769230769,185
overall,,performance_whip,1.5106382978723405,219
overall,,performance_whip,1.2413793103448274,296
overall,,performance_whip,1.7999999999999998,195
overall,,performance_whip,1.12987012987013,114
overall,,performance_whip,1.4193548387096775,138
overall,,performance_whip,1.6153846153846154,68
overall,,performance_whip,2.178082191780822,129
overall,,performance_whip,1.146341463414634,176
overall,,performance_whip,2.320754716981132,102
overall,,performance_whip,2.0816326530612246,87
overall,,performance_whip,1.2551020408163267,138
overall,,performance_whip,1.5,51
overall,,performance_whip,2.886075949367089,166
overall,,performance_whip,2.3389830508474576,109
overall,,performance_whip,1.65,67
overall,,performance_whip,1.1868131868131868,125
overall,,performance_whip,1.6119402985074627,319
overall,,performance_whip,1.5872093023255813,271
overall,,performance_whip,1.5348837209302324,141
overall,,performance_whip,1.75,157
overall,,performance_whip,1.0857142857142856,149
overall,,performance_whip,0.9344262295081968,86
overall,,performance_whip,1.852941176470588,60
overall,,performance_whip,1.4117647058823528,54
overall,,performance_whip,1.4171779141104295,247
overall,,performance_whip,1.6323529411764706,112
overall,,performance_whip,2.74468085106383,93
overall,,performance_whip,1.8421052631578947,92
overall,,performance_whip,3.9,110
overall,,performance_whip,1.134453781512605,323
overall,,performance_whip,1.0604651162790697,295
overall,,performance_whip,1.5445544554455446,167
overall,,performance_whip,2.090909090909091,60
overall,,performance_whip,2.0689655172413794,50
overall,,performance_whip,1.5130434782608695,178
overall,,performance_whip,1.1538461538461537,99
overall,,performance_whip,1.5,178
overall,,performance_whip,1.8979591836734695,82
overall,,performance_whip,1.3571428571428572,63
overall,,performance_whip,1.6615384615384614,107
overall,,performance_whip,1.9411764705882353,171
overall,,performance_whip,1.92,86
overall,,performance_whip,1.2644628099173554,170
overall,,performance_whip,1.2023346303501945,355
overall,,performance_whip,1.2923076923076922,97
overall,,performance_whip,1.1797752808988764,132
overall,,performance_whip,1.8620689655172415,99
overall,,performance_whip,1.2,130
overall,,performance_whip,1.4797297297297296,223
overall,,performance_whip,2.780487804878049,80
overall,,performance_whip,1.75,116
overall,,performance_whip,2.5384615384615388,50
overall,,performance_whip,1.2,117
overall,,performance_whip,1.5176470588235296,129
overall,,performance_whip,1.7349397590361446,132
overall,,performance_whip,1.5801526717557253,211
overall,,performance_whip,1.617391304347826,182
overall,,performance_whip,1.852941176470588,58
overall,,performance_whip,2.04,85
overall,,performance_whip,1.6813186813186813,141
overall,,performance_whip,1.6567164179104479,107
overall,,performance_whip,1.0363636363636364,75
overall,,performance_whip,1.7399999999999998,168
overall,,performance_whip,3.0,60
overall,,performance_whip,2.25,68
overall,,performance_whip,1.6981132075471697,86
overall,,performance_whip,1.5918367346938778,76
overall,,performance_whip,1.3821989528795813,284
overall,,performance_whip,2.3823529411764706,67
overall,,performance_whip,1.3793103448275863,128
overall,,performance_whip,1.25,100
overall,,performance_whip,1.0319148936170213,394
overall,,performance_whip,1.829268292682927,68
overall,,performance_whip,1.2435233160621764,287
overall,,performance_whip,1.358974358974359,179
overall,,performance_whip,1.7857142857142858,65
overall,,performance_whip,1.2226415094339624,379
overall,,performance_whip,1.6808510638297873,224
overall,,performance_whip,2.25,101
overall,,performance_whip,1.8157894736842106,60
overall,,performance_whip,1.507462686567164,310
overall,,performance_whip,2.25,55
overall,,performance_whip,1.2446808510638299,138
overall,,performance_whip,1.4903225806451614,238
overall,,performance_whip,1.308411214953271,463
overall,,performance_whip,1.8068181818181819,145
overall,,performance_whip,1.3910614525139666,264
overall,,performance_whip,2.911764705882353,78
overall,,performance_whip,3.1,68
overall,,performance_whip,1.9681528662420382,264
overall,,performance_whip,1.457943925233645,170
overall,,performance_whip,1.303030303030303,144
overall,,performance_whip,1.9393939393939394,162
overall,,performance_whip,1.3421052631578947,105
overall,,performance_whip,1.4666666666666666,74
overall,,performance_whip,1.6981132075471697,84
overall,,performance_whip,1.5441176470588234,108
overall,,performance_whip,1.6124999999999998,129
overall,,performance_whip,1.4851485148514854,151
overall,,performance_whip,1.3571428571428572,191
overall,,performance_whip,1.7142857142857144,147
overall,,performance_whip,2.1818181818181817,60
overall,,performance_whip,1.6296296296296295,259
overall,,performance_whip,1.8947368421052633,62
overall,,performance_whip,1.5,283
overall,,performance_whip,1.8,63
overall,,performance_whip,1.8870967741935483,106
overall,,performance_whip,1.7105263157894737,185
overall,,performance_whip,1.3199999999999998,72
overall,,performance_whip,1.435897435897436,173
overall,,performance_whip,1.7249999999999999,69
overall,,performance_whip,1.0732758620689655,320
overall,,performance_whip,1.7586206896551724,141
overall,,performance_whip,1.5,72
overall,,performance_whip,1.3875,118
overall,,performance_whip,1.4651162790697674,70
overall,,performance_whip,1.7586206896551726,92
overall,,performance_whip,1.840909090909091,155
overall,,performance_whip,1.4074074074074074,127
overall,,performance_whip,4.153846153846154,66
overall,,performance_whip,1.4318181818181819,201
overall,,performance_whip,1.903225806451613,160
overall,,performance_whip,2.5799999999999996,96
overall,,performance_whip,1.6216216216216217,170
overall,,performance_whip,1.5,241
overall,,performance_whip,1.5463917525773194,143
overall,,performance_whip,1.2272727272727273,123
overall,,performance_whip,1.4,115
overall,,performance_whip,1.8333333333333333,148
overall,,performance_whip,1.575,188
overall,,performance_whip,2.238805970149254,123
overall,,performance_whip,2.103448275862069,160
overall,,performance_whip,1.9927007299270074,237
overall,,performance_whip,3.09375,67
overall,,performance_whip,1.1125,328
overall,,performance_whip,1.6267605633802815,235
overall,,performance_whip,1.26,149
overall,,performance_whip,0.8181818181818182,193
overall,,performance_whip,1.380952380952381,94
overall,,performance_whip,1.840909090909091,77
overall,,performance_whip,1.3095238095238095,172
overall,,performance_whip,1.25,76
overall,,performance_whip,1.518987341772152,122
overall,,performance_whip,1.897590361445783,276
overall,,performance_whip,1.205128205128205,167
overall,,performance_whip,2.4285714285714284,80
overall,,performance_whip,1.8,75
overall,,performance_whip,1.4482758620689655,88
overall,,performance_whip,1.0046511627906975,290
overall,,performance_whip,1.5,143
overall,,performance_whip,1.6901408450704225,231
overall,,performance_whip,2.328358208955224,122
overall,,performance_whip,1.6730769230769231,84
overall,,performance_whip,1.842857142857143,116
overall,,performance_whip,1.523076923076923,105
overall,,performance_whip,1.7560975609756098,70
overall,,performance_whip,1.9333333333333333,78
overall,,performance_whip,2.025,64
overall,,performance_whip,1.4835164835164836,272
overall,,performance_whip,2.0833333333333335,71
overall,,performance_whip,1.2857142857142856,83
overall,,performance_whip,2.3720930232558137,82
overall,,performance_whip,1.4325842696629212,281
overall,,performance_whip,1.5,137
overall,,performance_whip,1.359375,190
overall,,performance_whip,1.7076923076923076,104
overall,,performance_whip,3.6,90
overall,,performance_whip,1.3125,95
overall,,performance_whip,1.5567567567567568,278
overall,,performance_whip,1.457142857142857,157
overall,,performance_whip,1.4302325581395348,131
overall,,performance_whip,1.375,208
overall,,performance_whip,1.5,73
overall,,performance_whip,1.4761904761904763,99
overall,,performance_whip,2.6129032258064515,59
overall,,performance_whip,1.564102564102564,175
overall,,performance_whip,3.409090909090909,53
overall,,performance_whip,1.4794520547945207,116
overall,,performance_whip,1.7450980392156863,251
overall,,performance_whip,2.3846153846153846,76
overall,,performance_whip,1.65,130
overall,,performance_whip,2.1176470588235294,56
overall,,performance_whip,1.2105263157894737,82
overall,,performance_whip,1.959183673469388,90
overall,,performance_whip,1.8979591836734695,85
overall,,performance_whip,1.1176470588235294,147
overall,,performance_whip,1.1388888888888888,147
overall,,performance_whip,1.1656050955414012,227
overall,,performance_whip,1.5333333333333334,141
overall,,performance_whip,1.5223880597014927,110
overall,,performance_whip,1.2857142857142858,54
overall,,performance_whip,1.75,80
overall,,performance_whip,2.1774193548387095,115
overall,,performance_whip,1.459893048128342,283
overall,,performance_whip,1.4129032258064518,228
overall,,performance_whip,2.3684210526315788,115
overall,,performance_whip,1.607142857142857,90
overall,,performance_whip,4.0588235294117645,50
overall,,performance_whip,2.6785714285714284,54
overall,,performance_whip,1.4010989010989012,278
overall,,performance_whip,1.3363636363636364,169
overall,,performance_whip,1.3064516129032258,94
overall,,performance_whip,1.5,72
overall,,performance_whip,1.4670329670329672,270
overall,,performance_whip,1.8705882352941177,141
overall,,performance_whip,1.744186046511628,145
overall,,performance_whip,1.3018867924528301,156
overall,,performance_whip,1.5,185
overall,,performance_whip,1.164179104477612,93
overall,,performance_whip,2.093023255813953,77
overall,,performance_whip,1.469387755102041,151
overall,,performance_whip,2.1,156
overall,,performance_whip,2.4705882352941178,97
overall,,performance_whip,1.6046511627906976,69
overall,,performance_whip,2.28,96
overall,,performance_whip,1.3072625698324023,268
overall,,performance_whip,1.6442307692307694,168
overall,,performance_whip,0.875,67
overall,,performance_whip,3.04,154
overall,,performance_whip,1.4389140271493213,335
overall,,performance_whip,1.669811320754717,170
overall,,performance_whip,1.96875,55
overall,,performance_whip,1.5,107
overall,,performance_whip,1.6423357664233578,218
overall,,performance_whip,1.4032258064516128,96
overall,,performance_whip,1.7319587628865978,158
overall,,performance_whip,1.855263157894737,126
overall,,performance_whip,2.227272727272727,124
overall,,performance_whip,2.307692307692308,52
overall,,performance_whip,1.5789473684210527,150
overall,,performance_whip,3.0,75
overall,,performance_whip,1.8076923076923077,132
overall,,performance_whip,1.6451612903225805,51
overall,,performance_whip,1.8888888888888888,92
overall,,performance_whip,1.3241379310344827,217
overall,,performance_whip,1.6721311475409837,94
overall,,performance_whip,1.7399999999999998,79
overall,,performance_whip,1.7244094488188975,219
overall,,performance_whip,1.6304347826086956,218
overall,,performance_whip,1.6875,78
overall,,performance_whip,1.5742574257425743,162
overall,,performance_whip,2.0625,62
overall,,performance_whip,0.9516129032258065,248
overall,,performance_whip,1.14,74
overall,,performance_whip,1.9701492537313434,108
overall,,performance_whip,1.6153846153846154,85
overall,,performance_whip,1.0223463687150838,246
overall,,performance_whip,1.5075376884422111,300
overall,,performance_whip,1.7678571428571428,89
overall,,performance_whip,1.3615384615384614,194
overall,,performance_whip,1.7058823529411764,82
overall,,performance_whip,1.5,165
overall,,performance_whip,2.9,129
overall,,performance_whip,1.3018867924528301,69
overall,,performance_whip,1.6779661016949152,94
overall,,performance_whip,2.0,116
overall,,performance_whip,1.5185185185185186,126
overall,,performance_whip,1.3448275862068966,216
overall,,performance_whip,2.4893617021276597,88
overall,,performance_whip,1.9,52
overall,,performance_whip,2.3823529411764706,66
overall,,performance_whip,3.1818181818181817,72
overall,,performance_whip,1.173913043478261,98
overall,,performance_whip,1.1785714285714286,80
overall,,performance_whip,2.076923076923077,198
overall,,performance_whip,1.0746268656716418,82
overall,,performance_whip,1.7432432432432432,120
overall,,performance_whip,1.4634146341463414,62
overall,,performance_whip,1.5614035087719298,264
overall,,performance_whip,1.5471698113207548,252
overall,,performance_whip,1.1808510638297873,138
overall,,performance_whip,1.2616822429906542,163
overall,,performance_whip,1.6285714285714286,54
overall,,performance_whip,1.2553191489361701,209
overall,,performance_whip,1.7727272727272727,72
overall,,performance_whip,1.6428571428571428,66
overall,,performance_whip,1.2155172413793105,333
overall,,performance_whip,1.125,56
overall,,performance_whip,1.5277777777777777,331
overall,,performance_whip,1.7205882352941175,109
overall,,performance_whip,1.1760000000000002,179
overall,,performance_whip,1.3937007874015748,191
overall,,performance_whip,1.4166666666666667,111
overall,,performance_whip,1.3762886597938144,278
overall,,performance_whip,1.6348314606741572,288
overall,,performance_whip,1.836734693877551,82
overall,,performance_whip,1.744186046511628,72
overall,,performance_whip,2.0555555555555554,203
overall,,performance_whip,1.9764705882352942,147
overall,,performance_whip,1.981132075471698,93
overall,,performance_whip,1.3062200956937797,307
overall,,performance_whip,1.8631578947368421,159
overall,,performance_whip,1.4430379746835444,118
overall,,performance_whip,1.4666666666666666,71
overall,,performance_whip,1.6408839779005524,291
overall,,performance_whip,1.434782608695652,347
overall,,performance_whip,1.1126760563380282,300
overall,,performance_whip,1.1493506493506493,206
overall,,performance_whip,1.9426229508196722,207
overall,,performance_whip,1.3666666666666667,130
overall,,performance_whip,1.9285714285714284,50
overall,,performance_whip,1.643478260869565,194
overall,,performance_whip,1.6862745098039216,237
overall,,performance_whip,1.9772727272727273,71
overall,,performance_whip,3.7777777777777777,64
overall,,performance_whip,1.4545454545454546,146
overall,,performance_whip,1.5925925925925926,133
overall,,performance_whip,1.1428571428571428,240
overall,,performance_whip,1.982142857142857,100
overall,,performance_whip,1.2919708029197081,202
overall,,performance_whip,1.6363636363636365,93
overall,,performance_whip,1.2857142857142856,190
overall,,performance_whip,1.6,139
overall,,performance_whip,1.9390243902439026,283
overall,,performance_whip,1.469387755102041,221
overall,,performance_whip,2.0571428571428574,63
overall,,performance_whip,1.308724832214765,232
overall,,performance_whip,1.469387755102041,76
overall,,performance_whip,1.4318181818181819,397
overall,,performance_whip,1.4705882352941178,80
overall,,performance_whip,2.4878048780487805,76
overall,,performance_whip,1.6153846153846154,163
overall,,performance_whip,1.0268456375838926,203
overall,,performance_whip,1.8709677419354838,161
overall,,performance_whip,1.8214285714285714,52
overall,,performance_whip,1.054054054054054,52
overall,,performance_whip,2.5384615384615388,54
overall,,performance_whip,1.4608695652173913,355
overall,,performance_whip,1.6097560975609757,258
overall,,performance_whip,1.411764705882353,149
overall,,performance_whip,1.7727272727272727,75
overall,,performance_whip,1.4727272727272729,87
overall,,performance_whip,1.826086956521739,72
overall,,performance_whip,1.5974025974025974,122
overall,,performance_whip,3.081081081081081,75
overall,,performance_whip,1.1017699115044248,321
overall,,performance_whip,1.3775510204081634,144
overall,,performance_whip,1.891304347826087,76
overall,,performance_whip,1.171875,89
overall,,performance_whip,1.542857142857143,112
overall,,performance_whip,2.3,55
overall,,performance_whip,3.125,58
overall,,performance_whip,1.4210526315789473,180
overall,,performance_whip,1.441860465116279,194
overall,,performance_whip,1.5714285714285714,66
overall,,performance_whip,1.3578947368421053,278
overall,,performance_whip,1.5909090909090908,102
overall,,performance_whip,1.9545454545454546,110
overall,,performance_whip,1.425,60
overall,,performance_whip,1.386206896551724,219
overall,,performance_whip,1.4195121951219514,310
overall,,performance_whip,2.0149253731343286,230
overall,,performance_whip,1.3524590163934427,372
overall,,performance_whip,1.631578947368421,86
overall,,performance_whip,1.4150943396226414,79
overall,,performance_whip,1.4727272727272729,86
overall,,performance_whip,1.0807453416149069,225
overall,,performance_whip,1.125,143
overall,,performance_whip,1.0695652173913044,163
overall,,performance_whip,1.6329113924050633,122
overall,,performance_whip,1.191588785046729,326
overall,,performance_whip,1.6666666666666667,57
overall,,performance_whip,1.6136363636363635,219
overall,,performance_whip,1.4615384615384615,61
overall,,performance_whip,1.5135135135135136,174
overall,,performance_whip,2.290909090909091,107
overall,,performance_whip,2.1818181818181817,138
overall,,performance_whip,1.4224137931034484,174
overall,,performance_whip,1.7399999999999998,81
overall,,performance_whip,0.7857142857142857,54
overall,,performance_whip,1.8518518518518519,133
overall,,performance_whip,1.4545454545454546,103
overall,,performance_whip,1.6513761467889907,172
overall,,performance_whip,1.3714285714285714,60
overall,,performance_whip,1.2253521126760563,210
overall,,performance_whip,2.0181818181818185,92
overall,,performance_whip,1.5762711864406778,174
overall,,performance_whip,1.41796875,387
overall,,performance_whip,1.4285714285714286,231
overall,,performance_whip,1.2234042553191489,409
overall,,performance_whip,1.44,112
overall,,performance_whip,1.3387096774193548,272
overall,,performance_whip,1.5517241379310345,52
overall,,performance_whip,1.3990384615384617,313
overall,,performance_whip,1.584507042253521,221
overall,,performance_whip,1.4571428571428573,104
overall,,performance_whip,1.6030534351145038,206
overall,,performance_whip,1.4383561643835616,334
overall,,performance_whip,1.9411764705882353,63
overall,,performance_whip,1.6119402985074627,103
overall,,performance_whip,1.588235294117647,161
overall,,performance_whip,2.0,63
overall,,performance_whip,1.4262295081967213,190
overall,,performance_whip,1.0799999999999998,247
overall,,performance_whip,1.6551724137931034,236
overall,,performance_whip,2.25,73
overall,,performance_whip,1.885714285714286,119
overall,,performance_whip,2.6666666666666665,56
overall,,performance_whip,1.4166666666666667,272
overall,,performance_whip,2.0571428571428574,63
overall,,performance_whip,1.5414364640883977,281
overall,,performance_whip,1.9090909090909092,76
overall,,performance_whip,1.8928571428571428,138
overall,,performance_whip,1.3255813953488371,259
overall,,performance_whip,1.5737704918032789,98
overall,,performance_whip,1.829268292682927,70
overall,,performance_whip,1.5476190476190477,198
overall,,performance_whip,2.7391304347826084,92
overall,,performance_whip,1.278688524590164,88
overall,,performance_whip,1.9054054054054053,130
overall,,performance_whip,1.3144329896907216,286
overall,,performance_whip,1.5925925925925926,259
overall,,performance_whip,1.581081081081081,120
overall,,performance_whip,1.5416666666666667,116
overall,,performance_whip,0.951923076923077,140
overall,,performance_whip,1.6,118
overall,,performance_whip,1.5121951219512195,187
overall,,performance_whip,1.1470588235294117,98
overall,,performance_whip,1.8994082840236686,288
overall,,performance_whip,1.3155080213903743,273
overall,,performance_whip,1.006578947368421,209
overall,,performance_whip,2.3636363636363638,57
overall,,performance_whip,1.3032786885245902,187
overall,,performance_whip,1.0263157894736843,157
overall,,performance_whip,1.7826086956521738,115
