PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
18,2026-04-14,18:14:30,1,3,"Marsh, Remy",10031916,Right,HBU_HUS,"Cotton, Jackson",1000437468,Left,TEX_BOB,Undefined,1,Bottom,0,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.34604,-0.637542,-2.39912,2410.964729,246.829946,02:15:00,5.223,2.4334,5.62899,-28.33198,7.62827,15.31536,2.26655,1.4697,81.28687,-5.863213,0.335717,0.431601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.36056,4.37492,-2.2388,50,5.1505,4.70963,-128.29825,-2.43575,-14.02263,24.98589,-24.83627,TEX_BOB,HBU_HUS,TexasStateUniversity,D1,SBELT,20260414-TexasStateUniversity-1,acd29c70-3857-11f1-84b8-d5a82c60f0d6,87.33165,NA,NA,7.05917,NA,NA,NA,NA,NA,NA,3d6b5957-c2f7-4837-a0d3-005681ea224b,2026-04-14,23:14:30,2026-04-14T23:14:30Z,2026-04-14T23:14:30Z,NA,v3,471452,471314,c72932c72a6e4ba3a4aec08c9a322d11,"Bard, Luke",809467,Right,HBU_HUS,8f72f067-6bbd-46fe-9393-b58efbe96188,54.87322,-129.24382,12.49295,5.22489,-1.49585,-12.41814,-2.42707,5.24031,-7.01132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,235.614586,8.258316,2385.96435,0.989631,01:45:00,-0.15781800000000000,-0.818248,-0.552779,-85.450023,-44.544652,83.176329,111.997772,78.54414,0.184154,0.980078,-0.074395,85.659186,10.61179,0.980078,0.184154,0.074395,-85.659186,-10.61179,-0.980078,-0.184154,0.074395,-111.997772,-78.54414,-0.184154,-0.980078,-0.074395
19,2026-04-14,18:14:47,1,4,"Marsh, Remy",10031916,Right,HBU_HUS,"Cotton, Jackson",1000437468,Left,TEX_BOB,Undefined,1,Bottom,0,3,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.2455,-1.21568,-4.330027,2227.060579,244.089703,02:15:00,5.34288,2.22366,5.42238,-28.33809,7.96977,14.24351,1.83919,-0.65316,81.52197,-6.40617,-1.804037,0.433682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.22725,4.6387,-1.84869,50,5.21487,9.05921,-127.90886,-3.75879,-13.78631,23.54908,-24.40105,TEX_BOB,HBU_HUS,TexasStateUniversity,D1,SBELT,20260414-TexasStateUniversity-1,b74b1f60-3857-11f1-84b8-d5a82c60f0d6,86.91257,NA,NA,6.72353,NA,NA,NA,NA,NA,NA,3d6b5957-c2f7-4837-a0d3-005681ea224b,2026-04-14,23:14:47,2026-04-14T23:14:47Z,2026-04-14T23:14:47Z,NA,v3,471452,471314,c72932c72a6e4ba3a4aec08c9a322d11,"Bard, Luke",809467,Right,HBU_HUS,9d146ca6-2339-49aa-8cc6-90a326b58c41,55.08063,-128.84085,11.77454,5.34452,-2.79308,-12.20053,-2.21802,9.60482,-6.89315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,236.705462,9.964017,2193.468966,0.984917,02:00:00,-0.195901,-0.826738,-0.527378,-66.442494,-46.301018,79.280459,122.381184,75.389552,0.213023,0.967663,-0.13509,82.052617,12.299541,0.967663,0.213023,0.13509,-82.052617,-12.299541,-0.967663,-0.213023,0.13509,-122.381184,-75.389552,-0.213023,-0.967663,-0.13509
20,2026-04-14,18:15:06,1,5,"Marsh, Remy",10031916,Right,HBU_HUS,"Cotton, Jackson",1000437468,Left,TEX_BOB,Undefined,1,Bottom,0,3,1,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,NA,87.5733,-0.456411,-1.985549,2266.536126,242.016339,02:00:00,5.4466,2.77469,5.99319,-26.005490000000000,10.00445,16.85005,2.85623,2.33798,80.68718,-5.30041,1.044321,0.431899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.12591,5.59496,-2.62707,50,5.39622,3.71832,-127.30208,-1.85965,-15.09207,24.23116,-22.92131,TEX_BOB,HBU_HUS,TexasStateUniversity,D1,SBELT,20260414-TexasStateUniversity-1,c2605780-3857-11f1-84b8-d5a82c60f0d6,87.27132,NA,NA,6.88612,NA,NA,NA,NA,NA,NA,3d6b5957-c2f7-4837-a0d3-005681ea224b,2026-04-14,23:15:06,2026-04-14T23:15:06Z,2026-04-14T23:15:06Z,NA,v3,471452,471314,c72932c72a6e4ba3a4aec08c9a322d11,"Bard, Luke",809467,Right,HBU_HUS,090f523a-ccca-43b1-b2d5-8c2c6d2b8b5a,54.50917,-128.1575,12.11558,5.44759,-1.05047,-11.46066,-2.76774,4.25111,-7.54603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,236.960839,13.244019,2206.253471,0.973403,02:00:00,-0.240846,-0.817801,-0.52268,-61.331112,-45.487546,74.552175,122.085843,75.993855,0.205057,0.97027,-0.128562,82.452225,11.832852,0.97027,0.205057,0.128562,-82.452225,-11.832852,-0.97027,-0.205057,0.128562,-122.085843,-75.993855,-0.205057,-0.97027,-0.128562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2026-04-14,18:22:22,5,1,"Marsh, Remy",10031916,Right,HBU_HUS,"Stewart, Jaquae",806457,Left,TEX_BOB,Undefined,1,Bottom,2,0,0,Changeup,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.69398,-1.16001,-5.22689,2071.934319,243.915878,02:15:00,5.14937,2.35438,6.08119,-30.76017,9.15693,16.0332,1.50812,-1.15904,76.48633,-6.886494,-2.35382,0.454727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.71764,5.4465,-1.95757,50,5.04305,10.45664,-121.12533,-3.41202,-14.41832,23.94098,-24.09293,TEX_BOB,HBU_HUS,TexasStateUniversity,D1,SBELT,20260414-TexasStateUniversity-1,c6589e50-3858-11f1-84b8-d5a82c60f0d6,82.89023,NA,NA,7.20766,NA,NA,NA,NA,NA,NA,3d6b5957-c2f7-4837-a0d3-005681ea224b,2026-04-14,23:22:22,2026-04-14T23:22:22Z,2026-04-14T23:22:22Z,NA,v3,471452,471314,c72932c72a6e4ba3a4aec08c9a322d11,"Bard, Luke",809467,Right,HBU_HUS,8154115a-2c3a-4a47-a1b9-4d2d096632a7,54.42047,-121.99593,11.97049,5.15119,-2.5359,-12.04646,-2.34735,10.98096,-7.20916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,238.787234,15.587139,1995.734592,0.963223,02:00:00,-0.296397,-0.829066,-0.474129,52.838316,51.056225,6.939806,105.297489,-6.923048,0.957536,-0.120536,-0.261907,24.713061,-73.24302,0.120536,-0.957536,0.261907,-24.713061,73.24302,-0.120536,0.957536,0.261907,-105.297489,6.923048,-0.957536,0.120536,-0.261907
34,2026-04-14,18:22:43,5,2,"Marsh, Remy",10031916,Right,HBU_HUS,"Stewart, Jaquae",806457,Left,TEX_BOB,Undefined,1,Bottom,2,1,0,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,NA,78.17345,0.717499,-1.864936,2313.710472,93.510626,09:00:00,5.28483,2.18249,5.07627,-45.60908,1.7685,-3.66437,2.1609,0.11831,71.48029,-7.569159,-2.512691,0.495402,83.96915,37.787112,40.291985,3066.771824,84.48942,70.46545,70.43819,317.90808,192.70783,41.474883,4.892663,1.29461,1.03535,-2.00247,50,5.31661,3.83659,-113.35874,-0.16341,1.67522,21.79353,-30.83431,TEX_BOB,HBU_HUS,TexasStateUniversity,D1,SBELT,20260414-TexasStateUniversity-1,d30a6f70-3858-11f1-84b8-d5a82c60f0d6,76.08453,85.59151,NA,6.69315,NA,NA,NA,3.13289,2.75678,-0.11976,3d6b5957-c2f7-4837-a0d3-005681ea224b,2026-04-14,23:22:43,2026-04-14T23:22:43Z,2026-04-14T23:22:43Z,FlyBall,v3,471452,471314,c72932c72a6e4ba3a4aec08c9a322d11,"Bard, Luke",809467,Right,HBU_HUS,047fe797-63ea-4258-a505-eec1be3beb2d,55.42663,-114.39727,10.89677,5.28939,1.30594,-15.41715,-2.18339,3.75676,0.83761,188.667136,3.13411,74.21346,-11.88005,2.62505,-0.46275,0.06885,-0.01043,0.00136,-8E-05,2.7571,75.44917,-19.7681,1.52926,-0.14362,-0.04599,0.02204,-0.00346,1.9E-04,-0.11882,62.92188,-8.79764,1.88548,-0.3254,0.04987,-0.00855,0.00121,-8E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA,153.870281,86.424087,144.308314,0.062371,11:15:00,-0.998925,0.039964,-0.023501,62.036388,-11.251189,45.445184,132.249082,-26.261829,0.663824,-0.442474,-0.602955,36.272776,-41.592132,0.442474,-0.663824,0.602955,-36.272776,41.592132,-0.442474,0.663824,0.602955,-132.249082,26.261829,-0.663824,0.442474,-0.602955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2026-04-14,18:31:43,1,1,"Norton, Benjamin",90000204417,Right,HBU_HUS,"Farris, Ethan",815102,Right,TEX_BOB,Undefined,2,Bottom,0,0,0,Sweeper,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,71.6702,4.523072,-0.239432,2733.484215,73.928044,08:30:00,3.71069,1.77698,4.69924,-60.91551,-3.63544,-18.87596,2.93734,-0.02333,65.39334,-6.45449,-3.546445,0.54472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11808,-2.48701,-1.73475,50,4.11552,1.1802,-103.66874,6.1099,9.90232,17.66641,-34.87495,TEX_BOB,HBU_HUS,TexasStateUniversity,D1,SBELT,20260414-TexasStateUniversity-1,14cb35b0-385a-11f1-84b8-d5a82c60f0d6,69.19601,NA,NA,6.27686,NA,NA,NA,NA,NA,NA,3d6b5957-c2f7-4837-a0d3-005681ea224b,2026-04-14,23:31:43,2026-04-14T23:31:43Z,2026-04-14T23:31:43Z,NA,v3,471452,471314,c72932c72a6e4ba3a4aec08c9a322d11,"Bard, Luke",809467,Right,HBU_HUS,720560d2-dffb-4719-af51-34eef2d35689,55.80443,-104.65321,8.83321,3.72089,8.05332,-17.43747,-1.78514,0.62839,4.95116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,85.206918,58.977572,1408.765503,0.515374,08:45:00,-0.813609,0.579553,0.046464,-21.616929,40.538323,-75.37552,137.436628,25.178466,0.612138,0.425439,-0.66655,32.548898,37.744254,0.425439,0.612138,0.66655,-32.548898,-37.744254,-0.425439,-0.612138,0.66655,-137.436628,-25.178466,-0.612138,-0.425439,-0.66655
48,2026-04-14,18:31:59,1,2,"Norton, Benjamin",90000204417,Right,HBU_HUS,"Farris, Ethan",815102,Right,TEX_BOB,Undefined,2,Bottom,0,0,1,Sweeper,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,71.9757,2.954138,-2.577017,2716.774432,99.476154,09:15:00,3.76375,1.73372,4.96089,-51.56983,4.5639,-17.0467,2.26258,-2.12319,65.98726,-6.401769,-5.571605,0.539242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68272,1.95693,-1.46932,50,4.0082,5.34131,-104.19744,3.70584,8.43706,17.687,-30.02497,TEX_BOB,HBU_HUS,TexasStateUniversity,D1,SBELT,20260414-TexasStateUniversity-1,1e2aa780-385a-11f1-84b8-d5a82c60f0d6,69.89898,NA,NA,5.98844,NA,NA,NA,NA,NA,NA,3d6b5957-c2f7-4837-a0d3-005681ea224b,2026-04-14,23:31:59,2026-04-14T23:31:59Z,2026-04-14T23:31:59Z,NA,v3,471452,471314,c72932c72a6e4ba3a4aec08c9a322d11,"Bard, Luke",809467,Right,HBU_HUS,ac0389cd-26a4-4f8f-90ee-087715fd316b,55.54078,-105.13375,8.8435,3.76995,5.2953,-15.01248,-1.74026,4.89467,4.21853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,81.139416,54.782713,1566.706301,0.576679,08:45:00,-0.781731,0.611143,0.1241,33.946001,57.219348,-42.303627,132.81584,29.246513,0.640034,0.488568,-0.593007,39.484516,39.794375,0.488568,0.640034,0.593007,-39.484516,-39.794375,-0.488568,-0.640034,0.593007,-132.81584,-29.246513,-0.640034,-0.488568,-0.593007
