"TaggedPitchType","Percentile","Value","Stat"
"Four-Seam",35,94.0144375,"TopVelo"
"Four-Seam",36,94.103242,"TopVelo"
"Four-Seam",37,94.1690615,"TopVelo"
"Four-Seam",38,94.307839,"TopVelo"
"Four-Seam",39,94.3404025,"TopVelo"
"Four-Seam",40,94.37282,"TopVelo"
"Four-Seam",41,94.446883,"TopVelo"
"Four-Seam",42,94.542589,"TopVelo"
"Four-Seam",43,94.6413155,"TopVelo"
"Four-Seam",44,94.713832,"TopVelo"
"Four-Seam",45,94.8101825,"TopVelo"
"Four-Seam",46,94.838327,"TopVelo"
"Four-Seam",47,94.897183,"TopVelo"
"Four-Seam",48,94.951536,"TopVelo"
"Four-Seam",49,94.9948135,"TopVelo"
"Four-Seam",50,95.025355,"TopVelo"
"Four-Seam",51,95.0866205,"TopVelo"
"Four-Seam",52,95.149882,"TopVelo"
"Four-Seam",53,95.2415155,"TopVelo"
"Four-Seam",54,95.297615,"TopVelo"
"Four-Seam",55,95.3641925,"TopVelo"
"Four-Seam",56,95.449556,"TopVelo"
"Four-Seam",57,95.5327085,"TopVelo"
"Four-Seam",58,95.611834,"TopVelo"
"Four-Seam",59,95.6322555,"TopVelo"
"Four-Seam",60,95.67582,"TopVelo"
"Four-Seam",61,95.713994,"TopVelo"
"Four-Seam",62,95.78769,"TopVelo"
"Four-Seam",63,95.8284175,"TopVelo"
"Four-Seam",64,95.890312,"TopVelo"
"Four-Seam",65,95.9716575,"TopVelo"
"Four-Seam",66,96.023017,"TopVelo"
"Four-Seam",67,96.0574195,"TopVelo"
"Four-Seam",68,96.106412,"TopVelo"
"Four-Seam",69,96.1179295,"TopVelo"
"Four-Seam",70,96.156595,"TopVelo"
"Four-Seam",71,96.2495705,"TopVelo"
"Four-Seam",72,96.319246,"TopVelo"
"Four-Seam",73,96.3653475,"TopVelo"
"Four-Seam",74,96.463307,"TopVelo"
"Four-Seam",75,96.4967575,"TopVelo"
"Four-Seam",76,96.54349,"TopVelo"
"Four-Seam",77,96.6632045,"TopVelo"
"Four-Seam",78,96.745622,"TopVelo"
"Four-Seam",79,96.921611,"TopVelo"
"Four-Seam",80,97.1264,"TopVelo"
"Four-Seam",81,97.2124225,"TopVelo"
"Four-Seam",82,97.27374,"TopVelo"
"Four-Seam",83,97.3270705,"TopVelo"
"Four-Seam",84,97.387866,"TopVelo"
"Four-Seam",85,97.4993725,"TopVelo"
"Four-Seam",86,97.567653,"TopVelo"
"Four-Seam",87,97.658746,"TopVelo"
"Four-Seam",88,97.705914,"TopVelo"
"Four-Seam",89,97.893779,"TopVelo"
"Four-Seam",90,98.042015,"TopVelo"
"Four-Seam",91,98.204305,"TopVelo"
"Four-Seam",92,98.290938,"TopVelo"
"Four-Seam",93,98.427159,"TopVelo"
"Four-Seam",94,98.556319,"TopVelo"
"Four-Seam",95,98.6371425,"TopVelo"
"Four-Seam",96,98.892904,"TopVelo"
"Four-Seam",97,99.2983255,"TopVelo"
"Four-Seam",98,99.988528,"TopVelo"
"Four-Seam",99,100.3540625,"TopVelo"
"Four-Seam",100,101.08578,"TopVelo"
"Sinker",1,88.059431,"TopVelo"
"Sinker",2,89.3314488,"TopVelo"
"Sinker",3,89.754084,"TopVelo"
"Sinker",4,90.1167936,"TopVelo"
"Sinker",5,90.551472,"TopVelo"
"Sinker",6,90.8061768,"TopVelo"
"Sinker",7,90.8680872,"TopVelo"
"Sinker",8,90.9032268,"TopVelo"
"Sinker",9,91.0554936,"TopVelo"
"Sinker",10,91.313394,"TopVelo"
"Sinker",11,91.4758754,"TopVelo"
"Sinker",12,91.5087976,"TopVelo"
"Sinker",13,91.529055,"TopVelo"
"Sinker",14,91.5936972,"TopVelo"
"Sinker",15,91.727367,"TopVelo"
"Sinker",16,91.7439132,"TopVelo"
"Sinker",17,91.7628796,"TopVelo"
"Sinker",18,91.8387452,"TopVelo"
"Sinker",19,91.9657346,"TopVelo"
"Sinker",20,92.102556,"TopVelo"
"Sinker",21,92.2134682,"TopVelo"
"Sinker",22,92.3230924,"TopVelo"
"Sinker",23,92.483986,"TopVelo"
"Sinker",24,92.5797636,"TopVelo"
"Sinker",25,92.63704,"TopVelo"
"Sinker",26,92.6754884,"TopVelo"
"Sinker",27,92.7007922,"TopVelo"
"Sinker",28,92.7242808,"TopVelo"
"Sinker",29,92.7670744,"TopVelo"
"Sinker",30,92.85126,"TopVelo"
"Sinker",31,92.8762988,"TopVelo"
"Sinker",32,92.8854688,"TopVelo"
"Sinker",33,92.9038058,"TopVelo"
"Sinker",34,92.9312484,"TopVelo"
"Sinker",35,92.955608,"TopVelo"
"Sinker",36,92.9565368,"TopVelo"
"Sinker",37,92.9852226,"TopVelo"
"Sinker",38,93.1302912,"TopVelo"
"Sinker",39,93.264423,"TopVelo"
"Sinker",40,93.334466,"TopVelo"
"Sinker",41,93.3525286,"TopVelo"
"Sinker",42,93.3582324,"TopVelo"
"Sinker",43,93.3799646,"TopVelo"
"Sinker",44,93.437968,"TopVelo"
"Sinker",45,93.479244,"TopVelo"
"Sinker",46,93.4952248,"TopVelo"
"Sinker",47,93.5552276,"TopVelo"
"Sinker",48,93.646176,"TopVelo"
"Sinker",49,93.67607,"TopVelo"
"Sinker",50,93.6808,"TopVelo"
"Sinker",51,93.6981806,"TopVelo"
"Sinker",52,93.7677756,"TopVelo"
"Sinker",53,93.795596,"TopVelo"
"Sinker",54,93.8935948,"TopVelo"
"Sinker",55,94.079955,"TopVelo"
"Sinker",56,94.2324944,"TopVelo"
"Sinker",57,94.2666272,"TopVelo"
"Sinker",58,94.6655468,"TopVelo"
"Sinker",59,94.7216836,"TopVelo"
"Sinker",60,94.801908,"TopVelo"
"Sinker",61,94.881983,"TopVelo"
"Sinker",62,94.9210836,"TopVelo"
"Sinker",63,94.9430374,"TopVelo"
"Sinker",64,94.9775652,"TopVelo"
"Sinker",65,95.183432,"TopVelo"
"Sinker",66,95.2431356,"TopVelo"
"Sinker",67,95.2727758,"TopVelo"
"Sinker",68,95.3323368,"TopVelo"
"Sinker",69,95.4312124,"TopVelo"
"Sinker",70,95.52635,"TopVelo"
"Sinker",71,95.5483938,"TopVelo"
"Sinker",72,95.5885816,"TopVelo"
"Sinker",73,95.9571494,"TopVelo"
"Sinker",74,96.0702452,"TopVelo"
"Sinker",75,96.16668,"TopVelo"
"Sinker",76,96.296944,"TopVelo"
"Sinker",77,96.3692028,"TopVelo"
"Sinker",78,96.3800384,"TopVelo"
"Sinker",79,96.4232362,"TopVelo"
"Sinker",80,96.433362,"TopVelo"
"Sinker",81,96.6034928,"TopVelo"
"Sinker",82,96.7196884,"TopVelo"
"Sinker",83,96.7899896,"TopVelo"
"Sinker",84,96.9067932,"TopVelo"
"Sinker",85,97.056095,"TopVelo"
"Sinker",86,97.074198,"TopVelo"
"Sinker",87,97.1541126,"TopVelo"
"Sinker",88,97.3251024,"TopVelo"
"Sinker",89,97.4339202,"TopVelo"
"Sinker",90,97.484714,"TopVelo"
"Sinker",91,97.533948,"TopVelo"
"Sinker",92,97.621438,"TopVelo"
"Sinker",93,97.846457,"TopVelo"
"Sinker",94,97.881846,"TopVelo"
"Sinker",95,97.939033,"TopVelo"
"Sinker",96,97.9718208,"TopVelo"
"Sinker",97,98.3378312,"TopVelo"
"Sinker",98,99.0231316,"TopVelo"
"Sinker",99,99.5234594,"TopVelo"
"Sinker",100,99.5718,"TopVelo"
"Slider",1,79.7943595,"TopVelo"
"Slider",2,80.2061314,"TopVelo"
"Slider",3,80.5837033,"TopVelo"
"Slider",4,81.1464636,"TopVelo"
"Slider",5,81.336681,"TopVelo"
"Slider",6,81.572772,"TopVelo"
"Slider",7,82.2288856,"TopVelo"
"Slider",8,82.2812392,"TopVelo"
"Slider",9,82.4404356,"TopVelo"
"Slider",10,82.779768,"TopVelo"
"Slider",11,82.9385697,"TopVelo"
"Slider",12,83.03606,"TopVelo"
"Slider",13,83.2988,"TopVelo"
"Slider",14,83.584823,"TopVelo"
"Slider",15,83.634671,"TopVelo"
"Slider",16,83.8649148,"TopVelo"
"Slider",17,83.9736728,"TopVelo"
"Slider",18,84.0672402,"TopVelo"
"Slider",19,84.268688,"TopVelo"
"Slider",20,84.31132,"TopVelo"
"Slider",21,84.3706888,"TopVelo"
"Slider",22,84.4475766,"TopVelo"
"Slider",23,84.4936475,"TopVelo"
"Slider",24,84.5478992,"TopVelo"
"Slider",25,84.644375,"TopVelo"
"Slider",26,84.9301718,"TopVelo"
"Slider",27,85.0972487,"TopVelo"
"Slider",28,85.3048528,"TopVelo"
"Slider",29,85.3820688,"TopVelo"
"Slider",30,85.521751,"TopVelo"
"Slider",31,85.5683276,"TopVelo"
"Slider",32,85.630696,"TopVelo"
"Slider",33,85.7057167,"TopVelo"
"Slider",34,85.8074146,"TopVelo"
"Slider",35,85.829449,"TopVelo"
"Slider",36,85.9069184,"TopVelo"
"Slider",37,86.0981966,"TopVelo"
"Slider",38,86.1832278,"TopVelo"
"Slider",39,86.2447404,"TopVelo"
"Slider",40,86.313174,"TopVelo"
"Slider",41,86.3668087,"TopVelo"
"Slider",42,86.4178204,"TopVelo"
"Slider",43,86.5642854,"TopVelo"
"Slider",44,86.7372636,"TopVelo"
"Slider",45,86.832709,"TopVelo"
"Slider",46,86.9112182,"TopVelo"
"Slider",47,86.9851447,"TopVelo"
"Slider",48,87.0953984,"TopVelo"
"Slider",49,87.1956869,"TopVelo"
"Slider",50,87.21261,"TopVelo"
"Slider",51,87.3434042,"TopVelo"
"Slider",52,87.4281684,"TopVelo"
"Slider",53,87.4813094,"TopVelo"
"Slider",54,87.5519662,"TopVelo"
"Slider",55,87.693309,"TopVelo"
"Slider",56,88.0006908,"TopVelo"
"Slider",57,88.0251684,"TopVelo"
"Slider",58,88.15588,"TopVelo"
"Slider",59,88.1971981,"TopVelo"
"Slider",60,88.334196,"TopVelo"
"Slider",61,88.3754466,"TopVelo"
"Slider",62,88.531309,"TopVelo"
"Slider",63,88.6317193,"TopVelo"
"Slider",64,88.69927,"TopVelo"
"Slider",65,88.775677,"TopVelo"
"Slider",66,88.8392178,"TopVelo"
"Slider",67,88.8528717,"TopVelo"
"Slider",68,88.8768576,"TopVelo"
"Slider",69,88.9144916,"TopVelo"
"Slider",70,88.965988,"TopVelo"
"Slider",71,89.0385054,"TopVelo"
"Slider",72,89.1268036,"TopVelo"
"Slider",73,89.191273,"TopVelo"
"Slider",74,89.2855612,"TopVelo"
"Slider",75,89.374625,"TopVelo"
"Slider",76,89.5071548,"TopVelo"
"Slider",77,89.6918702,"TopVelo"
"Slider",78,89.7273636,"TopVelo"
"Slider",79,89.8953296,"TopVelo"
"Slider",80,90.02883,"TopVelo"
"Slider",81,90.2355493,"TopVelo"
"Slider",82,90.3790102,"TopVelo"
"Slider",83,90.4801541,"TopVelo"
"Slider",84,90.5549648,"TopVelo"
"Slider",85,90.6480405,"TopVelo"
"Slider",86,90.7991746,"TopVelo"
"Slider",87,90.855226,"TopVelo"
"Slider",88,91.038604,"TopVelo"
"Slider",89,91.1361036,"TopVelo"
"Slider",90,91.222701,"TopVelo"
"Slider",91,91.3578471,"TopVelo"
"Slider",92,91.615824,"TopVelo"
"Slider",93,92.1324861,"TopVelo"
"Slider",94,92.2434966,"TopVelo"
"Slider",95,92.618557,"TopVelo"
"Slider",96,93.0745196,"TopVelo"
"Slider",97,93.7910597,"TopVelo"
"Slider",98,94.4547002,"TopVelo"
"Slider",99,94.8886874,"TopVelo"
"Slider",100,96.83707,"TopVelo"
"Splitter",1,86.0749186,"TopVelo"
"Splitter",2,86.1011372,"TopVelo"
"Splitter",3,86.1273558,"TopVelo"
"Splitter",4,86.1535744,"TopVelo"
"Splitter",5,86.179793,"TopVelo"
"Splitter",6,86.2060116,"TopVelo"
"Splitter",7,86.2322302,"TopVelo"
"Splitter",8,86.2584488,"TopVelo"
"Splitter",9,86.2846674,"TopVelo"
"Splitter",10,86.310886,"TopVelo"
"Splitter",11,86.3371046,"TopVelo"
"Splitter",12,86.3633232,"TopVelo"
"Splitter",13,86.3895418,"TopVelo"
"Splitter",14,86.4157604,"TopVelo"
"Splitter",15,86.441979,"TopVelo"
"Splitter",16,86.4681976,"TopVelo"
"Splitter",17,86.4944162,"TopVelo"
"Splitter",18,86.5206348,"TopVelo"
"Splitter",19,86.5468534,"TopVelo"
"Splitter",20,86.573072,"TopVelo"
"Splitter",21,86.5992906,"TopVelo"
"Splitter",22,86.6255092,"TopVelo"
"Splitter",23,86.6517278,"TopVelo"
"Splitter",24,86.6779464,"TopVelo"
"Splitter",25,86.704165,"TopVelo"
"Splitter",26,86.7303836,"TopVelo"
"Splitter",27,86.7566022,"TopVelo"
"Splitter",28,86.7828208,"TopVelo"
"Splitter",29,86.8090394,"TopVelo"
"Splitter",30,86.835258,"TopVelo"
"Splitter",31,86.8614766,"TopVelo"
"Splitter",32,86.8876952,"TopVelo"
"Splitter",33,86.9139138,"TopVelo"
"Splitter",34,86.9401324,"TopVelo"
"Splitter",35,86.966351,"TopVelo"
"Splitter",36,86.9925696,"TopVelo"
"Splitter",37,87.0187882,"TopVelo"
"Splitter",38,87.0450068,"TopVelo"
"Splitter",39,87.0712254,"TopVelo"
"Splitter",40,87.097444,"TopVelo"
"Splitter",41,87.1236626,"TopVelo"
"Splitter",42,87.1498812,"TopVelo"
"Splitter",43,87.1760998,"TopVelo"
"Splitter",44,87.2023184,"TopVelo"
"Splitter",45,87.228537,"TopVelo"
"Splitter",46,87.2547556,"TopVelo"
"Splitter",47,87.2809742,"TopVelo"
"Splitter",48,87.3071928,"TopVelo"
"Splitter",49,87.3334114,"TopVelo"
"Splitter",50,87.35963,"TopVelo"
"Splitter",51,87.3858486,"TopVelo"
"Splitter",52,87.4120672,"TopVelo"
"Splitter",53,87.4382858,"TopVelo"
"Splitter",54,87.4645044,"TopVelo"
"Splitter",55,87.490723,"TopVelo"
"Splitter",56,87.5169416,"TopVelo"
"Splitter",57,87.5431602,"TopVelo"
"Splitter",58,87.5693788,"TopVelo"
"Splitter",59,87.5955974,"TopVelo"
"Splitter",60,87.621816,"TopVelo"
"Splitter",61,87.6480346,"TopVelo"
"Splitter",62,87.6742532,"TopVelo"
"Splitter",63,87.7004718,"TopVelo"
"Splitter",64,87.7266904,"TopVelo"
"Splitter",65,87.752909,"TopVelo"
"Splitter",66,87.7791276,"TopVelo"
"Splitter",67,87.8053462,"TopVelo"
"Splitter",68,87.8315648,"TopVelo"
"Splitter",69,87.8577834,"TopVelo"
"Splitter",70,87.884002,"TopVelo"
"Splitter",71,87.9102206,"TopVelo"
"Splitter",72,87.9364392,"TopVelo"
"Splitter",73,87.9626578,"TopVelo"
"Splitter",74,87.9888764,"TopVelo"
"Splitter",75,88.015095,"TopVelo"
"Splitter",76,88.0413136,"TopVelo"
"Splitter",77,88.0675322,"TopVelo"
"Splitter",78,88.0937508,"TopVelo"
"Splitter",79,88.1199694,"TopVelo"
"Splitter",80,88.146188,"TopVelo"
"Splitter",81,88.1724066,"TopVelo"
"Splitter",82,88.1986252,"TopVelo"
"Splitter",83,88.2248438,"TopVelo"
"Splitter",84,88.2510624,"TopVelo"
"Splitter",85,88.277281,"TopVelo"
"Splitter",86,88.3034996,"TopVelo"
"Splitter",87,88.3297182,"TopVelo"
"Splitter",88,88.3559368,"TopVelo"
"Splitter",89,88.3821554,"TopVelo"
"Splitter",90,88.408374,"TopVelo"
"Splitter",91,88.4345926,"TopVelo"
"Splitter",92,88.4608112,"TopVelo"
"Splitter",93,88.4870298,"TopVelo"
"Splitter",94,88.5132484,"TopVelo"
"Splitter",95,88.539467,"TopVelo"
"Splitter",96,88.5656856,"TopVelo"
"Splitter",97,88.5919042,"TopVelo"
"Splitter",98,88.6181228,"TopVelo"
"Splitter",99,88.6443414,"TopVelo"
"Splitter",100,88.67056,"TopVelo"
"Sweeper",1,82.9249494,"TopVelo"
"Sweeper",2,82.9261588,"TopVelo"
"Sweeper",3,82.9273682,"TopVelo"
"Sweeper",4,82.9285776,"TopVelo"
"Sweeper",5,82.929787,"TopVelo"
"Sweeper",6,82.9309964,"TopVelo"
"Sweeper",7,82.9322058,"TopVelo"
"Sweeper",8,82.9334152,"TopVelo"
"Sweeper",9,82.9346246,"TopVelo"
"Sweeper",10,82.935834,"TopVelo"
"Sweeper",11,82.9370434,"TopVelo"
"Sweeper",12,82.9382528,"TopVelo"
"Sweeper",13,82.9394622,"TopVelo"
"Sweeper",14,82.9406716,"TopVelo"
"Sweeper",15,82.941881,"TopVelo"
"Sweeper",16,82.9430904,"TopVelo"
"Sweeper",17,82.9442998,"TopVelo"
"Sweeper",18,82.9455092,"TopVelo"
"Sweeper",19,82.9467186,"TopVelo"
"Sweeper",20,82.947928,"TopVelo"
"Sweeper",21,82.9491374,"TopVelo"
"Sweeper",22,82.9503468,"TopVelo"
"Sweeper",23,82.9515562,"TopVelo"
"Sweeper",24,82.9527656,"TopVelo"
"Sweeper",25,82.953975,"TopVelo"
"Sweeper",26,82.9551844,"TopVelo"
"Sweeper",27,82.9563938,"TopVelo"
"Sweeper",28,82.9576032,"TopVelo"
"Sweeper",29,82.9588126,"TopVelo"
"Sweeper",30,82.960022,"TopVelo"
"Sweeper",31,82.9612314,"TopVelo"
"Sweeper",32,82.9624408,"TopVelo"
"Sweeper",33,82.9636502,"TopVelo"
"Sweeper",34,82.9648596,"TopVelo"
"Sweeper",35,82.966069,"TopVelo"
"Sweeper",36,82.9672784,"TopVelo"
"Sweeper",37,82.9684878,"TopVelo"
"Sweeper",38,82.9696972,"TopVelo"
"Sweeper",39,82.9709066,"TopVelo"
"Sweeper",40,82.972116,"TopVelo"
"Sweeper",41,82.9733254,"TopVelo"
"Sweeper",42,82.9745348,"TopVelo"
"Sweeper",43,82.9757442,"TopVelo"
"Sweeper",44,82.9769536,"TopVelo"
"Sweeper",45,82.978163,"TopVelo"
"Sweeper",46,82.9793724,"TopVelo"
"Sweeper",47,82.9805818,"TopVelo"
"Sweeper",48,82.9817912,"TopVelo"
"Sweeper",49,82.9830006,"TopVelo"
"Sweeper",50,82.98421,"TopVelo"
"Sweeper",51,83.0214354,"TopVelo"
"Sweeper",52,83.0586608,"TopVelo"
"Sweeper",53,83.0958862,"TopVelo"
"Sweeper",54,83.1331116,"TopVelo"
"Sweeper",55,83.170337,"TopVelo"
"Sweeper",56,83.2075624,"TopVelo"
"Sweeper",57,83.2447878,"TopVelo"
"Sweeper",58,83.2820132,"TopVelo"
"Sweeper",59,83.3192386,"TopVelo"
"Sweeper",60,83.356464,"TopVelo"
"Sweeper",61,83.3936894,"TopVelo"
"Sweeper",62,83.4309148,"TopVelo"
"Sweeper",63,83.4681402,"TopVelo"
"Sweeper",64,83.5053656,"TopVelo"
"Sweeper",65,83.542591,"TopVelo"
"Sweeper",66,83.5798164,"TopVelo"
"Sweeper",67,83.6170418,"TopVelo"
"Sweeper",68,83.6542672,"TopVelo"
"Sweeper",69,83.6914926,"TopVelo"
"Sweeper",70,83.728718,"TopVelo"
"Sweeper",71,83.7659434,"TopVelo"
"Sweeper",72,83.8031688,"TopVelo"
"Sweeper",73,83.8403942,"TopVelo"
"Sweeper",74,83.8776196,"TopVelo"
"Sweeper",75,83.914845,"TopVelo"
"Sweeper",76,83.9520704,"TopVelo"
"Sweeper",77,83.9892958,"TopVelo"
"Sweeper",78,84.0265212,"TopVelo"
"Sweeper",79,84.0637466,"TopVelo"
"Sweeper",80,84.100972,"TopVelo"
"Sweeper",81,84.1381974,"TopVelo"
"Sweeper",82,84.1754228,"TopVelo"
"Sweeper",83,84.2126482,"TopVelo"
"Sweeper",84,84.2498736,"TopVelo"
"Sweeper",85,84.287099,"TopVelo"
"Sweeper",86,84.3243244,"TopVelo"
"Sweeper",87,84.3615498,"TopVelo"
"Sweeper",88,84.3987752,"TopVelo"
"Sweeper",89,84.4360006,"TopVelo"
"Sweeper",90,84.473226,"TopVelo"
"Sweeper",91,84.5104514,"TopVelo"
"Sweeper",92,84.5476768,"TopVelo"
"Sweeper",93,84.5849022,"TopVelo"
"Sweeper",94,84.6221276,"TopVelo"
"Sweeper",95,84.659353,"TopVelo"
"Sweeper",96,84.6965784,"TopVelo"
"Sweeper",97,84.7338038,"TopVelo"
"Sweeper",98,84.7710292,"TopVelo"
"Sweeper",99,84.8082546,"TopVelo"
"Sweeper",100,84.84548,"TopVelo"
"Undefined",1,94.0457588,"TopVelo"
"Undefined",2,94.0577976,"TopVelo"
"Undefined",3,94.0698364,"TopVelo"
"Undefined",4,94.0818752,"TopVelo"
"Undefined",5,94.093914,"TopVelo"
"Undefined",6,94.1059528,"TopVelo"
"Undefined",7,94.1179916,"TopVelo"
"Undefined",8,94.1300304,"TopVelo"
"Undefined",9,94.1420692,"TopVelo"
"Undefined",10,94.154108,"TopVelo"
"Undefined",11,94.1661468,"TopVelo"
"Undefined",12,94.1781856,"TopVelo"
"Undefined",13,94.1902244,"TopVelo"
"Undefined",14,94.2022632,"TopVelo"
"Undefined",15,94.214302,"TopVelo"
"Undefined",16,94.2263408,"TopVelo"
"Undefined",17,94.2383796,"TopVelo"
"Undefined",18,94.2504184,"TopVelo"
"Undefined",19,94.2624572,"TopVelo"
"Undefined",20,94.274496,"TopVelo"
"Undefined",21,94.2865348,"TopVelo"
"Undefined",22,94.2985736,"TopVelo"
"Undefined",23,94.3106124,"TopVelo"
"Undefined",24,94.3226512,"TopVelo"
"Undefined",25,94.33469,"TopVelo"
"Undefined",26,94.4019332,"TopVelo"
"Undefined",27,94.4691764,"TopVelo"
"Undefined",28,94.5364196,"TopVelo"
"Undefined",29,94.6036628,"TopVelo"
"Undefined",30,94.670906,"TopVelo"
"Undefined",31,94.7381492,"TopVelo"
"Undefined",32,94.8053924,"TopVelo"
"Undefined",33,94.8726356,"TopVelo"
"Undefined",34,94.9398788,"TopVelo"
"Undefined",35,95.007122,"TopVelo"
"Undefined",36,95.0743652,"TopVelo"
"Undefined",37,95.1416084,"TopVelo"
"Undefined",38,95.2088516,"TopVelo"
"Undefined",39,95.2760948,"TopVelo"
"Undefined",40,95.343338,"TopVelo"
"Undefined",41,95.4105812,"TopVelo"
"Undefined",42,95.4778244,"TopVelo"
"Undefined",43,95.5450676,"TopVelo"
"Undefined",44,95.6123108,"TopVelo"
"Undefined",45,95.679554,"TopVelo"
"Undefined",46,95.7467972,"TopVelo"
"Undefined",47,95.8140404,"TopVelo"
"Undefined",48,95.8812836,"TopVelo"
"Undefined",49,95.9485268,"TopVelo"
"Undefined",50,96.01577,"TopVelo"
"Undefined",51,96.0281824,"TopVelo"
"Undefined",52,96.0405948,"TopVelo"
"Undefined",53,96.0530072,"TopVelo"
"Undefined",54,96.0654196,"TopVelo"
"Undefined",55,96.077832,"TopVelo"
"Undefined",56,96.0902444,"TopVelo"
"Undefined",57,96.1026568,"TopVelo"
"Undefined",58,96.1150692,"TopVelo"
"Undefined",59,96.1274816,"TopVelo"
"Undefined",60,96.139894,"TopVelo"
"Undefined",61,96.1523064,"TopVelo"
"Undefined",62,96.1647188,"TopVelo"
"Undefined",63,96.1771312,"TopVelo"
"Undefined",64,96.1895436,"TopVelo"
"Undefined",65,96.201956,"TopVelo"
"Undefined",66,96.2143684,"TopVelo"
"Undefined",67,96.2267808,"TopVelo"
"Undefined",68,96.2391932,"TopVelo"
"Undefined",69,96.2516056,"TopVelo"
"Undefined",70,96.264018,"TopVelo"
"Undefined",71,96.2764304,"TopVelo"
"Undefined",72,96.2888428,"TopVelo"
"Undefined",73,96.3012552,"TopVelo"
"Undefined",74,96.3136676,"TopVelo"
"Undefined",75,96.32608,"TopVelo"
"Undefined",76,96.3682136,"TopVelo"
"Undefined",77,96.4103472,"TopVelo"
"Undefined",78,96.4524808,"TopVelo"
"Undefined",79,96.4946144,"TopVelo"
"Undefined",80,96.536748,"TopVelo"
"Undefined",81,96.5788816,"TopVelo"
"Undefined",82,96.6210152,"TopVelo"
"Undefined",83,96.6631488,"TopVelo"
"Undefined",84,96.7052824,"TopVelo"
"Undefined",85,96.747416,"TopVelo"
"Undefined",86,96.7895496,"TopVelo"
"Undefined",87,96.8316832,"TopVelo"
"Undefined",88,96.8738168,"TopVelo"
"Undefined",89,96.9159504,"TopVelo"
"Undefined",90,96.958084,"TopVelo"
"Undefined",91,97.0002176,"TopVelo"
"Undefined",92,97.0423512,"TopVelo"
"Undefined",93,97.0844848,"TopVelo"
"Undefined",94,97.1266184,"TopVelo"
"Undefined",95,97.168752,"TopVelo"
"Undefined",96,97.2108856,"TopVelo"
"Undefined",97,97.2530192,"TopVelo"
"Undefined",98,97.2951528,"TopVelo"
"Undefined",99,97.3372864,"TopVelo"
"Undefined",100,97.37942,"TopVelo"
"Changeup",1,4.72906142373195,"Ext"
"Changeup",2,4.89863588391075,"Ext"
"Changeup",3,5.11563130639503,"Ext"
"Changeup",4,5.22276767328513,"Ext"
"Changeup",5,5.27328135410408,"Ext"
"Changeup",6,5.29450471553138,"Ext"
"Changeup",7,5.3210889688461,"Ext"
"Changeup",8,5.35500143851472,"Ext"
"Changeup",9,5.37308292232057,"Ext"
"Changeup",10,5.37832053017649,"Ext"
"Changeup",11,5.39814228062152,"Ext"
"Changeup",12,5.44063907755968,"Ext"
"Changeup",13,5.4793437739823,"Ext"
"Changeup",14,5.49284211815355,"Ext"
"Changeup",15,5.52788401895926,"Ext"
"Changeup",16,5.53894256218905,"Ext"
"Changeup",17,5.54691210199005,"Ext"
"Changeup",18,5.57381184983819,"Ext"
"Changeup",19,5.58721841990291,"Ext"
"Changeup",20,5.59469633783784,"Ext"
"Changeup",21,5.6026913547047,"Ext"
"Changeup",22,5.6083277632032,"Ext"
"Changeup",23,5.61305658452602,"Ext"
"Changeup",24,5.61718656974919,"Ext"
"Changeup",25,5.64209539835413,"Ext"
"Changeup",26,5.66607466252811,"Ext"
"Changeup",27,5.6762056534188,"Ext"
"Changeup",28,5.69112004901961,"Ext"
"Changeup",29,5.69229656127451,"Ext"
"Changeup",30,5.69605524658308,"Ext"
"Changeup",31,5.69859786413899,"Ext"
"Changeup",32,5.70067161235955,"Ext"
"Changeup",33,5.71134181617647,"Ext"
"Changeup",34,5.74015592647059,"Ext"
"Changeup",35,5.79313973529412,"Ext"
"Changeup",36,5.79935256602776,"Ext"
"Changeup",37,5.80980976683875,"Ext"
"Changeup",38,5.82858563603604,"Ext"
"Changeup",39,5.84392451968504,"Ext"
"Changeup",40,5.86340341019873,"Ext"
"Changeup",41,5.87524339959245,"Ext"
"Changeup",42,5.89743352471042,"Ext"
"Changeup",43,5.92253684042693,"Ext"
"Changeup",44,5.92689914616061,"Ext"
"Changeup",45,5.93301767270694,"Ext"
"Changeup",46,5.94988903475954,"Ext"
"Changeup",47,5.96264067374491,"Ext"
"Changeup",48,5.96329986128364,"Ext"
"Changeup",49,5.96676112423822,"Ext"
"Changeup",50,5.99556258823529,"Ext"
"Changeup",51,6.0217480330719,"Ext"
"Changeup",52,6.02346131711712,"Ext"
"Changeup",53,6.03598468858281,"Ext"
"Changeup",54,6.03894646464812,"Ext"
"Changeup",55,6.04043049753417,"Ext"
"Changeup",56,6.06546375184306,"Ext"
"Changeup",57,6.08481961294039,"Ext"
"Changeup",58,6.09650489946652,"Ext"
"Changeup",59,6.10458813423309,"Ext"
"Changeup",60,6.1058836080498,"Ext"
"Changeup",61,6.11000337721684,"Ext"
"Changeup",62,6.12242823734015,"Ext"
"Changeup",63,6.13976497338235,"Ext"
"Changeup",64,6.160379185,"Ext"
"Changeup",65,6.16767641785714,"Ext"
"Changeup",66,6.17876548112554,"Ext"
"Changeup",67,6.18076421614719,"Ext"
"Changeup",68,6.18925558364173,"Ext"
"Changeup",69,6.1940834808045,"Ext"
"Changeup",70,6.20939783460411,"Ext"
"Changeup",71,6.21492399254728,"Ext"
